#"Step","NonbondedForce","CustomNonbondedForce","HarmonicBondForce","HarmonicAngleForce","PeriodicTorsionForce","CustomBondForce","CMMotionRemover","contact_1-10-12"
9640000,0.0,0.1266861455515027,52.700374603271484,24.29818344116211,18.192420959472656,0.0,0.0,-101.99906921386719
9660000,0.0,0.026941217947751284,22.346115112304688,26.125633239746094,17.531299591064453,0.0,0.0,-100.8325424194336
9680000,0.0,0.17541314661502838,50.75295639038086,24.997127532958984,27.291240692138672,0.0,0.0,-105.91698455810547
9700000,0.0,0.050843620672822,44.11372375488281,29.219375610351562,29.327272415161133,0.0,0.0,-99.08773040771484
9720000,0.0,0.47176484460942447,38.82386016845703,28.594173431396484,26.895063400268555,0.0,0.0,-90.638916015625
9740000,0.0,0.11018416099250317,32.56149673461914,30.00011444091797,19.809955596923828,0.0,0.0,-114.1025161743164
9760000,0.0,0.04290190734900534,38.94245529174805,26.051137924194336,21.949277877807617,0.0,0.0,-108.50872039794922
9780000,0.0,0.05896994285285473,36.568214416503906,27.139524459838867,19.037796020507812,0.0,0.0,-122.79979705810547
9800000,0.0,0.10551578481681645,34.720741271972656,35.69782638549805,17.01926612854004,0.0,0.0,-125.88101959228516
9820000,0.0,0.16142749041318893,27.54618263244629,31.335464477539062,18.411537170410156,0.0,0.0,-124.10472106933594
9840000,0.0,0.5848111920058727,25.252212524414062,35.595008850097656,45.105445861816406,0.0,0.0,-65.11113739013672
9860000,0.0,0.2695039454847574,42.39894104003906,34.634010314941406,38.42465591430664,0.0,0.0,-95.40379333496094
9880000,0.0,0.3273474918678403,38.04096984863281,26.696456909179688,31.485307693481445,0.0,0.0,-98.54265594482422
9900000,0.0,0.03585395496338606,44.2559814453125,27.78671646118164,21.89628028869629,0.0,0.0,-116.43167877197266
9920000,0.0,0.006723466329276562,42.04167175292969,33.28419494628906,23.405324935913086,0.0,0.0,-110.11897277832031
9940000,0.0,0.08122985810041428,33.19762420654297,24.4635066986084,16.761062622070312,0.0,0.0,-114.85387420654297
9960000,0.0,0.25162746012210846,34.43838882446289,32.48274230957031,24.96835708618164,0.0,0.0,-105.29895782470703
9980000,0.0,0.06547529622912407,47.45393371582031,28.034801483154297,31.098779678344727,0.0,0.0,-107.37353515625
10000000,0.0,0.7269880529493093,47.917503356933594,35.13496398925781,23.403749465942383,0.0,0.0,-92.5334243774414
10020000,0.0,2.2056202460080385,42.183807373046875,23.91807746887207,25.37787628173828,0.0,0.0,-107.93637084960938
10040000,0.0,0.11137618124485016,39.94644546508789,24.366703033447266,13.923166275024414,0.0,0.0,-125.53874206542969
10060000,0.0,0.05333047732710838,48.14814376831055,27.718196868896484,13.072590827941895,0.0,0.0,-118.92036437988281
10080000,0.0,0.8050047494471073,33.90923309326172,30.840553283691406,19.3558292388916,0.0,0.0,-96.00582122802734
10100000,0.0,0.9437203393317759,40.735557556152344,23.675487518310547,28.005834579467773,0.0,0.0,-104.34611511230469
10120000,0.0,0.14651679899543524,37.47748947143555,19.757999420166016,11.369460105895996,0.0,0.0,-114.89768981933594
10140000,0.0,0.05646186601370573,33.93533706665039,18.460126876831055,28.432279586791992,0.0,0.0,-95.30862426757812
10160000,0.0,0.0644577476195991,46.628929138183594,35.72327423095703,24.718624114990234,0.0,0.0,-112.65478515625
10180000,0.0,0.40858888253569603,42.932498931884766,26.52647590637207,33.604042053222656,0.0,0.0,-110.32560729980469
10200000,0.0,0.10839090123772621,26.606887817382812,25.83101463317871,17.851211547851562,0.0,0.0,-119.95352172851562
10220000,0.0,0.08385370066389441,41.18971633911133,23.188396453857422,24.33065414428711,0.0,0.0,-106.28543853759766
10240000,0.0,0.16231680009514093,34.76902389526367,44.911888122558594,36.40094757080078,0.0,0.0,-90.15544128417969
10260000,0.0,0.06845976412296295,35.38776397705078,31.496410369873047,21.302165985107422,0.0,0.0,-104.25215911865234
10280000,0.0,0.330088060349226,44.797306060791016,37.77835464477539,29.91419219970703,0.0,0.0,-92.16993713378906
10300000,0.0,0.28082759492099285,34.300777435302734,34.218605041503906,13.509784698486328,0.0,0.0,-120.47998809814453
10320000,0.0,0.18245136877521873,31.208906173706055,29.714879989624023,32.488983154296875,0.0,0.0,-89.63948822021484
10340000,0.0,0.578785253688693,37.211395263671875,29.506622314453125,23.11186408996582,0.0,0.0,-107.827392578125
10360000,0.0,0.10485805757343769,35.075294494628906,34.835227966308594,23.380878448486328,0.0,0.0,-115.53315734863281
10380000,0.0,0.06746381986886263,42.95067596435547,24.22452163696289,14.273427963256836,0.0,0.0,-114.56259155273438
10400000,0.0,0.18545840680599213,32.5557861328125,22.034198760986328,28.9135799407959,0.0,0.0,-105.1220703125
10420000,0.0,0.11602665483951569,30.642066955566406,20.721529006958008,18.380512237548828,0.0,0.0,-115.58406066894531
10440000,0.0,0.030988085083663464,50.52685546875,28.59820556640625,10.678078651428223,0.0,0.0,-118.76310729980469
10460000,0.0,0.12339311465620995,33.67387008666992,22.956815719604492,18.54305648803711,0.0,0.0,-113.85321807861328
10480000,0.0,0.12576260417699814,41.453704833984375,29.238513946533203,14.814850807189941,0.0,0.0,-119.43043518066406
10500000,0.0,0.17288607358932495,38.519081115722656,33.30539321899414,19.928070068359375,0.0,0.0,-106.643310546875
10520000,0.0,0.28467164654284716,40.35301208496094,38.82194137573242,24.305082321166992,0.0,0.0,-101.84142303466797
10540000,0.0,0.5728823840618134,39.71748733520508,31.323440551757812,14.975019454956055,0.0,0.0,-123.047607421875
10560000,0.0,0.05283600464463234,37.41691207885742,35.88911437988281,16.231834411621094,0.0,0.0,-106.73743438720703
10580000,0.0,0.09319701697677374,41.51997375488281,28.905515670776367,26.174217224121094,0.0,0.0,-103.628173828125
10600000,0.0,0.004029217176139355,44.04273223876953,28.193561553955078,18.24266815185547,0.0,0.0,-100.08013916015625
10620000,0.0,0.054509423673152924,42.90766143798828,23.582719802856445,19.572681427001953,0.0,0.0,-125.65177917480469
10640000,0.0,0.04522172920405865,41.812652587890625,21.451765060424805,13.761148452758789,0.0,0.0,-122.97058868408203
10660000,0.0,0.10325068049132824,28.07711410522461,30.320133209228516,22.103473663330078,0.0,0.0,-107.12230682373047
10680000,0.0,0.8160543623380363,34.13214874267578,38.37939453125,21.837133407592773,0.0,0.0,-113.38995361328125
10700000,0.0,0.09306858293712139,50.24723815917969,21.75963592529297,16.168903350830078,0.0,0.0,-116.20331573486328
10720000,0.0,0.14583072112873197,28.964374542236328,31.013565063476562,16.199825286865234,0.0,0.0,-107.5716781616211
10740000,0.0,0.40702639520168304,35.30154037475586,31.783588409423828,23.78403663635254,0.0,0.0,-109.39021301269531
10760000,0.0,0.06762137170881033,34.41702651977539,26.579723358154297,20.936290740966797,0.0,0.0,-104.91911315917969
10780000,0.0,0.18076972290873528,28.987621307373047,34.882301330566406,26.487306594848633,0.0,0.0,-105.72102355957031
10800000,0.0,0.47621892648749053,28.386734008789062,29.987398147583008,24.548009872436523,0.0,0.0,-89.6159896850586
10820000,0.0,0.12801343388855457,32.620391845703125,25.185955047607422,17.999305725097656,0.0,0.0,-110.135009765625
10840000,0.0,0.08204358676448464,27.56106948852539,38.63792037963867,20.531892776489258,0.0,0.0,-114.38099670410156
10860000,0.0,0.04536889959126711,31.239578247070312,23.105777740478516,27.486186981201172,0.0,0.0,-92.52767944335938
10880000,0.0,0.12169982632622123,40.57851791381836,30.58428382873535,15.762777328491211,0.0,0.0,-124.48788452148438
10900000,0.0,0.058459728956222534,31.39150619506836,33.34430694580078,29.149484634399414,0.0,0.0,-103.30561065673828
10920000,0.0,0.22832072898745537,41.89374923706055,31.344650268554688,18.197017669677734,0.0,0.0,-102.97972106933594
10940000,0.0,0.27144909417256713,28.688697814941406,35.98960876464844,27.39508819580078,0.0,0.0,-113.076171875
10960000,0.0,0.3181191999465227,23.58392906188965,27.40277671813965,14.986536026000977,0.0,0.0,-125.27763366699219
10980000,0.0,0.18409258127212524,29.838327407836914,24.439434051513672,25.79170036315918,0.0,0.0,-108.85316467285156
11000000,0.0,0.18535581231117249,39.063262939453125,24.272865295410156,18.391559600830078,0.0,0.0,-117.24446105957031
11020000,0.0,0.006187002174556255,40.24655532836914,27.160947799682617,22.920875549316406,0.0,0.0,-114.28704071044922
11040000,0.0,0.30826234444975853,33.52970504760742,33.307220458984375,26.184120178222656,0.0,0.0,-102.38347625732422
11060000,0.0,0.051585685927420855,33.63218688964844,22.616010665893555,15.762401580810547,0.0,0.0,-124.17784118652344
11080000,0.0,0.2911842241883278,27.57577896118164,30.020498275756836,31.109270095825195,0.0,0.0,-110.31358337402344
11100000,0.0,0.07514148019254208,41.41646194458008,32.468170166015625,24.990407943725586,0.0,0.0,-103.75180053710938
11120000,0.0,0.2067099125124514,39.97980499267578,26.881023406982422,27.140274047851562,0.0,0.0,-109.35728454589844
11140000,0.0,0.14173147873952985,31.834989547729492,32.25890350341797,36.73060607910156,0.0,0.0,-94.72809600830078
11160000,0.0,0.16537567973136902,28.93433380126953,31.112621307373047,28.816476821899414,0.0,0.0,-93.03510284423828
11180000,0.0,0.38036495819687843,35.29006576538086,32.840370178222656,19.335891723632812,0.0,0.0,-97.77235412597656
11200000,0.0,0.3758585024625063,44.77165985107422,29.982486724853516,28.448984146118164,0.0,0.0,-80.30072021484375
11220000,0.0,0.03775556944310665,45.09233856201172,30.827762603759766,16.909543991088867,0.0,0.0,-108.49494171142578
11240000,0.0,0.07820930844172835,28.012712478637695,27.506818771362305,23.687564849853516,0.0,0.0,-96.91181945800781
11260000,0.0,0.1126007316634059,34.59796905517578,28.771385192871094,20.012989044189453,0.0,0.0,-111.58744049072266
11280000,0.0,0.0046653891913592815,41.06929016113281,26.71004295349121,21.710037231445312,0.0,0.0,-104.2013168334961
11300000,0.0,0.11651089880615473,39.59210968017578,24.656492233276367,17.784404754638672,0.0,0.0,-124.72993469238281
11320000,0.0,0.2634848356246948,32.418758392333984,22.88996696472168,19.33806610107422,0.0,0.0,-108.62471771240234
11340000,0.0,0.14512969180941582,31.365402221679688,23.83209228515625,16.28777313232422,0.0,0.0,-114.9205322265625
11360000,0.0,0.0902167484164238,29.7006778717041,34.16286849975586,25.724103927612305,0.0,0.0,-104.97172546386719
11380000,0.0,0.1563011184334755,42.81196975708008,24.539241790771484,34.46965789794922,0.0,0.0,-69.31961059570312
11400000,0.0,0.06844991445541382,34.1727409362793,24.58121681213379,19.249488830566406,0.0,0.0,-110.7943344116211
11420000,0.0,0.2024881646502763,31.551742553710938,25.56450080871582,24.104522705078125,0.0,0.0,-98.90575408935547
11440000,0.0,0.12726515531539917,31.22073745727539,27.300582885742188,25.79665756225586,0.0,0.0,-110.0654525756836
11460000,0.0,0.029113268945366144,26.06171417236328,30.450031280517578,20.44962501525879,0.0,0.0,-123.63885498046875
11480000,0.0,0.1476251408457756,30.764041900634766,23.46517562866211,15.90144157409668,0.0,0.0,-112.58650970458984
11500000,0.0,0.06969589041545987,32.6757698059082,19.817928314208984,12.524293899536133,0.0,0.0,-117.2239990234375
11520000,0.0,0.08223485946655273,33.080848693847656,26.38178253173828,18.016738891601562,0.0,0.0,-126.69461822509766
11540000,0.0,0.018618931993842125,39.177398681640625,29.156084060668945,15.555258750915527,0.0,0.0,-113.61641693115234
11560000,0.0,0.1313558854162693,46.42611312866211,22.356605529785156,11.742456436157227,0.0,0.0,-121.59797668457031
11580000,0.0,0.05805039685219526,27.299654006958008,22.38270378112793,19.120540618896484,0.0,0.0,-119.15380859375
11600000,0.0,0.19726322684437037,29.30499839782715,25.947246551513672,22.852712631225586,0.0,0.0,-106.40901947021484
11620000,0.0,0.0362989604473114,36.93589401245117,30.540008544921875,14.534576416015625,0.0,0.0,-126.46900939941406
11640000,0.0,0.010709846392273903,28.88302993774414,28.395864486694336,23.09061050415039,0.0,0.0,-104.7634506225586
11660000,0.0,0.07393716089427471,43.621795654296875,27.03255844116211,19.677011489868164,0.0,0.0,-120.06770324707031
11680000,0.0,0.5534141706302762,42.88899230957031,28.118127822875977,22.926677703857422,0.0,0.0,-122.53759765625
11700000,0.0,0.05631199199706316,34.11968231201172,39.89369201660156,27.890064239501953,0.0,0.0,-79.70384216308594
11720000,0.0,0.21173642575740814,38.88868713378906,40.287498474121094,16.299097061157227,0.0,0.0,-110.12928009033203
11740000,0.0,0.02429893985390663,34.67934799194336,27.894208908081055,32.58063507080078,0.0,0.0,-75.0721206665039
11760000,0.0,0.03110155649483204,41.482967376708984,33.72517395019531,22.22437286376953,0.0,0.0,-107.23214721679688
11780000,0.0,2.486100744456053,33.646697998046875,24.127864837646484,16.838623046875,0.0,0.0,-115.5604248046875
11800000,0.0,0.16815278958529234,37.518821716308594,43.90071105957031,28.835060119628906,0.0,0.0,-94.99772644042969
11820000,0.0,0.8237620834261179,40.247188568115234,20.731788635253906,22.234817504882812,0.0,0.0,-105.83868408203125
11840000,0.0,0.062052659690380096,33.32114791870117,30.29629135131836,23.713382720947266,0.0,0.0,-117.38577270507812
11860000,0.0,0.27118002250790596,35.68777084350586,36.673561096191406,16.00011444091797,0.0,0.0,-120.58035278320312
11880000,0.0,0.1369006335735321,32.15907669067383,24.507217407226562,12.627803802490234,0.0,0.0,-112.50761413574219
11900000,0.0,0.1202793400734663,41.10926818847656,31.975353240966797,42.58362579345703,0.0,0.0,-48.47969055175781
11920000,0.0,0.36961221299134195,27.15584373474121,27.165931701660156,24.060251235961914,0.0,0.0,-105.39543151855469
11940000,0.0,0.06264796736650169,31.909767150878906,32.889705657958984,16.912353515625,0.0,0.0,-94.43724060058594
11960000,0.0,0.13390524266287684,42.29234313964844,27.78385353088379,19.752517700195312,0.0,0.0,-116.09644317626953
11980000,0.0,0.07650222070515156,26.801488876342773,26.572940826416016,17.443979263305664,0.0,0.0,-109.62687683105469
12000000,0.0,0.1267354805022478,37.26399612426758,36.62799835205078,23.107105255126953,0.0,0.0,-104.02325439453125
12020000,0.0,0.13346985168755054,32.85715103149414,25.471450805664062,11.531789779663086,0.0,0.0,-126.05461120605469
12040000,0.0,0.09569513145834208,33.078453063964844,29.681289672851562,24.232925415039062,0.0,0.0,-108.44895935058594
12060000,0.0,0.08293494489043951,30.53245735168457,28.858047485351562,35.89202117919922,0.0,0.0,-98.64517974853516
12080000,0.0,0.03441035631112754,33.27948760986328,32.340362548828125,17.128677368164062,0.0,0.0,-95.48986053466797
12100000,0.0,0.20855181710794568,32.324127197265625,29.97152328491211,19.432632446289062,0.0,0.0,-120.7142333984375
12120000,0.0,0.34498763317242265,50.0106315612793,33.530906677246094,12.784418106079102,0.0,0.0,-123.01024627685547
12140000,0.0,0.2701803296804428,47.58648681640625,29.266376495361328,19.789478302001953,0.0,0.0,-105.58642578125
12160000,0.0,0.1642864402383566,24.033485412597656,33.05979919433594,15.644756317138672,0.0,0.0,-113.80542755126953
12180000,0.0,0.06918258219957352,31.76172637939453,28.691434860229492,28.32657241821289,0.0,0.0,-89.12928771972656
12200000,0.0,0.024680884554982185,38.088462829589844,30.007217407226562,26.386688232421875,0.0,0.0,-105.36933898925781
12220000,0.0,0.6143375188112259,33.42177963256836,33.568504333496094,25.734575271606445,0.0,0.0,-94.4011459350586
12240000,0.0,0.5724084004759789,46.143455505371094,31.055259704589844,26.270286560058594,0.0,0.0,-98.43875122070312
12260000,0.0,0.18065206008031964,37.69232940673828,31.314926147460938,8.754833221435547,0.0,0.0,-129.1217041015625
12280000,0.0,0.03680279362015426,42.42200469970703,29.81539535522461,13.09725284576416,0.0,0.0,-123.78643035888672
12300000,0.0,0.1039019487798214,31.760337829589844,20.294269561767578,14.625990867614746,0.0,0.0,-118.18312072753906
12320000,0.0,0.008826768025755882,44.88206481933594,37.16830825805664,21.289087295532227,0.0,0.0,-108.58305358886719
12340000,0.0,0.8865794665180147,23.519559860229492,26.195297241210938,18.4088134765625,0.0,0.0,-110.53094482421875
12360000,0.0,0.049678153824061155,36.849693298339844,23.472381591796875,20.940860748291016,0.0,0.0,-110.92430114746094
12380000,0.0,0.14628856629133224,38.768898010253906,18.088268280029297,18.569629669189453,0.0,0.0,-117.25346374511719
12400000,0.0,1.3622887134552002,34.89330291748047,39.617034912109375,21.353458404541016,0.0,0.0,-115.86168670654297
12420000,0.0,1.3388866186141968,24.640987396240234,28.77092170715332,19.04767608642578,0.0,0.0,-108.26347351074219
12440000,0.0,0.0068372031673789024,39.44429397583008,32.44230270385742,25.683738708496094,0.0,0.0,-86.19384002685547
12460000,0.0,0.03378709265962243,48.768646240234375,31.77677345275879,17.52117156982422,0.0,0.0,-120.83808898925781
12480000,0.0,0.2047753632068634,29.33776092529297,39.125755310058594,20.625314712524414,0.0,0.0,-111.02909851074219
12500000,0.0,0.7291194922290742,38.12186050415039,27.535694122314453,28.354656219482422,0.0,0.0,-104.31285095214844
12520000,0.0,0.21169770695269108,30.824180603027344,34.39727020263672,31.36914825439453,0.0,0.0,-109.18702697753906
12540000,0.0,0.6516387108713388,34.1542854309082,33.91412353515625,26.388999938964844,0.0,0.0,-101.32330322265625
12560000,0.0,0.045216601341962814,32.09944534301758,19.95218276977539,12.601472854614258,0.0,0.0,-129.68695068359375
12580000,0.0,0.09664568025618792,24.927358627319336,19.248092651367188,25.23495864868164,0.0,0.0,-113.0281982421875
12600000,0.0,0.2060665199533105,36.536781311035156,33.551876068115234,19.56657600402832,0.0,0.0,-102.05448150634766
12620000,0.0,0.01230020821094513,36.4287109375,29.084491729736328,19.39405632019043,0.0,0.0,-109.68679809570312
12640000,0.0,0.045558021403849125,24.937623977661133,28.967756271362305,17.40680694580078,0.0,0.0,-120.56190490722656
12660000,0.0,0.06763794086873531,39.826271057128906,27.45397186279297,12.698163986206055,0.0,0.0,-112.71399688720703
12680000,0.0,0.0825629795435816,35.54168701171875,28.229623794555664,14.171777725219727,0.0,0.0,-107.83416748046875
12700000,0.0,0.0495243757031858,33.2291259765625,28.757469177246094,20.794082641601562,0.0,0.0,-105.76350402832031
12720000,0.0,0.13652034476399422,36.60731506347656,34.0697021484375,17.901729583740234,0.0,0.0,-113.55986022949219
12740000,0.0,0.35643082950264215,28.879470825195312,26.389549255371094,18.503440856933594,0.0,0.0,-116.87159729003906
12760000,0.0,0.2121460922062397,43.429481506347656,38.28518295288086,14.648157119750977,0.0,0.0,-109.2329330444336
12780000,0.0,0.10052502155303955,26.759246826171875,23.654754638671875,13.213269233703613,0.0,0.0,-113.02791595458984
12800000,0.0,0.23172943107783794,31.653871536254883,30.003358840942383,32.691410064697266,0.0,0.0,-89.40227508544922
12820000,0.0,0.016423337161540985,26.644142150878906,31.42119598388672,21.897920608520508,0.0,0.0,-93.98007202148438
12840000,0.0,0.033757478930056095,48.179534912109375,35.115028381347656,20.386051177978516,0.0,0.0,-119.1771011352539
12860000,0.0,0.07887627487070858,31.333293914794922,23.056785583496094,13.436051368713379,0.0,0.0,-120.78836059570312
12880000,0.0,0.07666383543983102,34.539817810058594,33.45074462890625,23.177810668945312,0.0,0.0,-108.64920043945312
12900000,0.0,0.18161193281412125,37.079925537109375,26.962329864501953,12.145862579345703,0.0,0.0,-112.31049346923828
12920000,0.0,0.03384610638022423,56.14633560180664,33.74168395996094,33.492454528808594,0.0,0.0,-97.91818237304688
12940000,0.0,0.10037495056167245,36.912620544433594,30.492523193359375,26.80297088623047,0.0,0.0,-110.33573150634766
12960000,0.0,0.25509710656479,25.682018280029297,26.969167709350586,25.4068603515625,0.0,0.0,-103.89395141601562
12980000,0.0,0.022850208450108767,45.97931671142578,40.3406982421875,13.477727890014648,0.0,0.0,-115.42578125
13000000,0.0,0.33082064101472497,47.4489860534668,24.965635299682617,13.70976448059082,0.0,0.0,-128.01805114746094
13020000,0.0,0.0895533487200737,45.97149658203125,28.54267120361328,17.23564910888672,0.0,0.0,-108.55709075927734
13040000,0.0,0.017998280003666878,42.54052734375,32.58875274658203,15.974197387695312,0.0,0.0,-124.86459350585938
13060000,0.0,0.40355815179646015,43.684425354003906,27.746932983398438,12.860572814941406,0.0,0.0,-121.89451599121094
13080000,0.0,1.1500207465142012,40.62433624267578,25.578649520874023,30.78565216064453,0.0,0.0,-96.80331420898438
13100000,0.0,0.26693581230938435,31.400787353515625,36.070655822753906,28.199974060058594,0.0,0.0,-108.78299713134766
13120000,0.0,0.0337438452988863,49.806678771972656,21.672351837158203,34.865325927734375,0.0,0.0,-96.07943725585938
13140000,0.0,0.031772006303071976,35.97414779663086,32.1336669921875,22.587247848510742,0.0,0.0,-107.50697326660156
13160000,0.0,0.11588988918811083,56.85129928588867,33.885650634765625,27.644023895263672,0.0,0.0,-115.757568359375
13180000,0.0,0.2351608774624765,49.26762390136719,30.55103302001953,15.462202072143555,0.0,0.0,-107.68360900878906
13200000,0.0,0.09549213573336601,29.712045669555664,27.2252197265625,31.850200653076172,0.0,0.0,-88.9075698852539
13220000,0.0,0.17220010608434677,36.1964225769043,26.426864624023438,16.361652374267578,0.0,0.0,-111.17340850830078
13240000,0.0,0.06427112966775894,31.21651268005371,32.14167022705078,21.94231414794922,0.0,0.0,-108.52328491210938
13260000,0.0,0.040279095992445946,30.885921478271484,23.250688552856445,24.51744270324707,0.0,0.0,-97.79903411865234
13280000,0.0,0.08439020812511444,41.82355499267578,29.91564178466797,14.73488998413086,0.0,0.0,-119.83345794677734
13300000,0.0,0.05147338192909956,35.115020751953125,27.014934539794922,20.91930389404297,0.0,0.0,-112.44347381591797
13320000,0.0,0.15148966619744897,36.97974395751953,29.329444885253906,23.341590881347656,0.0,0.0,-111.27071380615234
13340000,0.0,0.1084919311106205,27.845876693725586,28.04829978942871,15.544855117797852,0.0,0.0,-122.68009185791016
13360000,0.0,0.2085897708311677,30.2084903717041,26.283283233642578,21.755802154541016,0.0,0.0,-109.47682189941406
13380000,0.0,0.09365409333258867,33.440521240234375,41.065948486328125,27.359819412231445,0.0,0.0,-100.42013549804688
13400000,0.0,0.04175812331959605,44.09772491455078,31.437664031982422,18.689815521240234,0.0,0.0,-107.249755859375
13420000,0.0,0.043626490980386734,28.54451560974121,28.383440017700195,20.249197006225586,0.0,0.0,-116.38479614257812
13440000,0.0,0.05623217951506376,40.498348236083984,25.308940887451172,27.008819580078125,0.0,0.0,-96.13027954101562
13460000,0.0,0.12704738974571228,34.683841705322266,37.070716857910156,28.516666412353516,0.0,0.0,-95.93955993652344
13480000,0.0,0.026311100460588932,22.111297607421875,34.321102142333984,18.849842071533203,0.0,0.0,-104.50682067871094
13500000,0.0,0.057096293196082115,36.708717346191406,30.464332580566406,22.35061264038086,0.0,0.0,-113.83269500732422
13520000,0.0,0.04096061643213034,29.997425079345703,34.3819694519043,30.125503540039062,0.0,0.0,-104.84721374511719
13540000,0.0,0.03564889868721366,46.31385040283203,26.211101531982422,13.61825180053711,0.0,0.0,-106.93379211425781
13560000,0.0,1.3921333625912666,35.395835876464844,27.70684814453125,24.696685791015625,0.0,0.0,-105.83861541748047
13580000,0.0,0.2225962057709694,28.40164566040039,28.409313201904297,21.142650604248047,0.0,0.0,-108.48054504394531
13600000,0.0,0.6629285160452127,31.655420303344727,33.71907043457031,28.120513916015625,0.0,0.0,-100.03034210205078
13620000,0.0,0.08021765202283859,23.552265167236328,26.198970794677734,25.996734619140625,0.0,0.0,-119.99104309082031
13640000,0.0,0.057619369588792324,37.7813606262207,23.185583114624023,23.483047485351562,0.0,0.0,-104.79532623291016
13660000,0.0,0.09191264444962144,54.2755126953125,22.827892303466797,26.083534240722656,0.0,0.0,-115.4243392944336
13680000,0.0,0.037539947777986526,24.665409088134766,25.599279403686523,27.046125411987305,0.0,0.0,-109.17430114746094
13700000,0.0,0.1941894292831421,37.1961784362793,23.767518997192383,23.30989646911621,0.0,0.0,-103.22371673583984
13720000,0.0,0.14020532369613647,33.72200012207031,18.791738510131836,29.852996826171875,0.0,0.0,-94.66917419433594
13740000,0.0,0.03331459313631058,35.940093994140625,34.130287170410156,34.89223098754883,0.0,0.0,-91.65823364257812
13760000,0.0,0.04063152987509966,35.8348274230957,32.614715576171875,29.360698699951172,0.0,0.0,-91.12725830078125
13780000,0.0,0.29251913726329803,36.45868682861328,43.13694763183594,28.554683685302734,0.0,0.0,-117.68876647949219
13800000,0.0,0.08557188138365746,43.69276428222656,21.525760650634766,15.99875259399414,0.0,0.0,-123.42239379882812
13820000,0.0,0.08688521757721901,52.565345764160156,37.18571472167969,25.11220932006836,0.0,0.0,-112.31170654296875
13840000,0.0,0.12270168215036392,31.406665802001953,34.043670654296875,33.346954345703125,0.0,0.0,-90.10554504394531
13860000,0.0,0.9811937510967255,32.142311096191406,32.373878479003906,27.605703353881836,0.0,0.0,-98.51947021484375
13880000,0.0,0.08895301818847656,36.83433532714844,39.76188659667969,18.55830192565918,0.0,0.0,-111.96818542480469
13900000,0.0,0.12216863222420216,35.36560821533203,23.508216857910156,22.204055786132812,0.0,0.0,-112.42603302001953
13920000,0.0,0.17079418897628784,32.9706916809082,29.921764373779297,26.173385620117188,0.0,0.0,-111.79727172851562
13940000,0.0,0.22504539787769318,42.19386291503906,27.2061824798584,20.696245193481445,0.0,0.0,-117.93955993652344
13960000,0.0,0.025965599343180656,28.79700469970703,37.84158706665039,22.626354217529297,0.0,0.0,-116.47193908691406
13980000,0.0,0.07977801840752363,35.24477767944336,29.725723266601562,19.73998260498047,0.0,0.0,-114.22737884521484
14000000,0.0,0.11099839210510254,35.74502182006836,30.959596633911133,17.84465980529785,0.0,0.0,-108.21521759033203
14020000,0.0,0.14388876780867577,24.56462860107422,34.828086853027344,18.458023071289062,0.0,0.0,-124.82634735107422
14040000,0.0,0.05517017072997987,37.232177734375,33.526920318603516,17.9886474609375,0.0,0.0,-98.17425537109375
14060000,0.0,0.08952329074963927,60.34189224243164,18.393871307373047,26.24405288696289,0.0,0.0,-120.78591918945312
14080000,0.0,0.048245009034872055,40.376243591308594,21.252872467041016,20.151880264282227,0.0,0.0,-112.84603881835938
14100000,0.0,0.5951596647500992,28.86146354675293,21.999086380004883,19.057592391967773,0.0,0.0,-113.41007995605469
14120000,0.0,0.21448214165866375,36.28062438964844,29.262935638427734,14.31559944152832,0.0,0.0,-118.24333953857422
14140000,0.0,0.1325478358194232,32.235382080078125,26.609451293945312,14.442026138305664,0.0,0.0,-116.4910888671875
14160000,0.0,0.3749919533729553,36.936614990234375,32.713382720947266,22.55739974975586,0.0,0.0,-109.82378387451172
14180000,0.0,0.04984670132398605,33.392669677734375,22.192155838012695,19.888731002807617,0.0,0.0,-119.21531677246094
14200000,0.0,0.4812607942149043,29.626323699951172,25.69101905822754,29.535503387451172,0.0,0.0,-105.39354705810547
14220000,0.0,0.6423184014856815,30.309717178344727,31.955177307128906,23.19500160217285,0.0,0.0,-121.98291015625
14240000,0.0,0.08937208633869886,37.898616790771484,22.78072738647461,17.303436279296875,0.0,0.0,-124.21357727050781
14260000,0.0,0.45605651289224625,45.568477630615234,25.902149200439453,17.314403533935547,0.0,0.0,-109.48326873779297
14280000,0.0,0.25495506450533867,25.24671173095703,29.86397361755371,20.413110733032227,0.0,0.0,-112.87948608398438
14300000,0.0,0.8964115409180522,37.56907653808594,42.04610824584961,23.920448303222656,0.0,0.0,-107.45886993408203
14320000,0.0,0.010272525483742356,29.210956573486328,36.27350616455078,29.3206729888916,0.0,0.0,-104.18476867675781
14340000,0.0,0.06855936162173748,25.87659454345703,37.17047882080078,19.76898193359375,0.0,0.0,-112.45629119873047
14360000,0.0,0.2440324977505952,54.18656539916992,34.92407989501953,17.090641021728516,0.0,0.0,-106.91577911376953
14380000,0.0,0.17296625673770905,42.84590530395508,30.955825805664062,18.889667510986328,0.0,0.0,-120.96902465820312
14400000,0.0,0.08650176785886288,55.998741149902344,34.34622573852539,31.728891372680664,0.0,0.0,-81.15001678466797
14420000,0.0,0.055485446471720934,45.95301055908203,27.882244110107422,11.952072143554688,0.0,0.0,-106.03367614746094
