#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
6162000,298.4359559459331,243.17803809518975,541.6139940411229,113.36277262162105
6163000,310.7879086567625,278.0320152484718,588.8199239052343,129.61071802794123
6164000,283.460774459093,264.70696675300155,548.1677412120946,123.39895460310113
6165000,310.73967220702315,266.19832505235087,576.937997259374,124.09418396308276
6166000,293.38280544002475,261.8738271687675,555.2566326087922,122.07822448697478
6167000,309.1650339241432,278.02921063390994,587.1942445580531,129.6094105953895
6168000,325.04300214492235,235.15045108998228,560.1934532349046,109.62053698430832
6169000,299.4354495812324,268.97903367832856,568.4144832595609,125.39047223879577
6170000,301.5466187856857,263.47327201475986,565.0198908004456,122.82384075979823
6171000,324.65234331838195,242.82541670014962,567.4777600185316,113.19839042929574
6172000,341.68762092778394,287.3275153431229,629.0151362709069,133.94401914299382
6173000,325.8758412696654,244.20153421900122,570.0773754886666,113.83989777351216
6174000,314.89305923279466,243.29171568392053,558.1847749167152,113.41576592128085
6175000,330.5169230702353,256.76875756968894,587.2856806399243,119.69838439651663
6176000,329.57659950165333,258.514052480519,588.0906519821724,120.51199187391825
6177000,311.0073259686067,234.74596253233838,545.7532885009451,109.43197577727085
6178000,317.9197714171539,273.61291239330643,591.5326838104604,127.55065637070565
6179000,271.1980999196162,232.042507599197,503.2406075188132,108.1717010037794
6180000,281.36849095858054,263.43284164070866,544.8013325992893,122.80499325475019
6181000,321.63425877137536,254.93459566202657,576.568854433402,118.84334962068634
6182000,333.6658502004751,252.65151971194885,586.3173699124239,117.7790437243404
6183000,330.85897550249217,272.5399691901148,603.398944692607,127.05048037894231
6184000,319.313051561497,253.25821850787608,572.5712700693731,118.0618696661534
6185000,303.1357002833962,278.9442240448116,582.0799243282079,130.03596415285006
6186000,290.8086152276355,238.0173123142728,528.8259275419083,110.95698718208386
6187000,345.68543698186704,263.30430766940765,608.9897446512747,122.74507432672164
6188000,276.66103072919316,282.4704820593051,559.1315127884982,131.67980661754547
6189000,325.088422983805,260.7157383608212,585.8041613446262,121.53835600526808
6190000,308.3539268575062,271.33745942593356,579.6913862834398,126.48990409483396
6191000,314.98885486339447,256.4005439963902,571.3893988597847,119.52673356853468
6192000,283.35524165027783,265.39440502172084,548.7496466719987,123.71941901986611
6193000,308.2095068755979,233.6702815799659,541.8797884555638,108.93052352371873
6194000,323.43750774891447,254.3297227578398,577.7672305067542,118.56137485832946
6195000,306.63280080270397,267.37632265393563,574.0091234566396,124.64333336532029
6196000,310.8713388816273,245.93415038749905,556.8054892691264,114.64759477727317
6197000,303.99476321862693,248.99747200989367,552.9922352285206,116.07562929579528
6198000,312.4674746886759,262.3272055922809,574.7946802809568,122.28957677659305
6199000,298.60740200767776,291.1812600015519,589.7886620092297,135.74052668486428
6200000,311.368774148218,237.50820271000308,548.876976858221,110.71965458099709
6201000,330.0866322025839,238.39748303731528,568.4841152398992,111.13421209750486
6202000,293.3511835270582,263.2321190218392,556.5833025488973,122.71142200637122
6203000,316.3873459498817,276.3584601475028,592.7458060973845,128.83055363535473
6204000,312.40055298628806,260.40498899075544,572.8055419770435,121.39349337516789
6205000,319.15357051142223,246.05939879749084,565.2129693089131,114.70598206888197
6206000,322.2868040967237,257.7747434276156,580.0615475243393,120.16734675416203
6207000,322.12264952366894,233.40742151584223,555.5300710395112,108.80798554325814
6208000,307.92797866371836,264.7923225100983,572.7203011738167,123.43874506016502
6209000,318.53507929908477,287.17756100867837,605.7126403077632,133.8741146431779
6210000,321.1121768190062,264.8479720920677,585.9601489110739,123.46468733257046
6211000,312.04010800738246,224.53514928603326,536.5752572934157,104.67198137403604
6212000,320.7242769972479,285.7447369344736,606.4690139317215,133.20617229524564
6213000,325.7631793720378,275.8570153304622,601.6201947025,128.59679414283752
6214000,295.4572993450223,264.16358850057463,559.6208878455969,123.14564692054924
6215000,319.3577994568102,258.39017096406593,577.7479704208761,120.45424178969313
6216000,319.0879012318194,284.45152775516067,603.53942898698,132.60331449075403
6217000,316.46738268747424,260.59526875365094,577.0626514411251,121.48219645734004
6218000,319.25628214850724,270.52856434688107,589.7848464953884,126.11281992374826
6219000,315.04991670481286,260.25288601171167,575.3028027165245,121.32258723757639
6220000,288.8866657534919,247.88690664096123,536.7735723944531,115.55791490684025
6221000,299.4939090792176,269.5118368201025,569.0057458993201,125.63885010172335
6222000,301.9701075876528,236.44228649777435,538.4123940854272,110.2227543750941
6223000,289.12888257951215,232.82726717743984,521.956149756952,108.53753388214221
6224000,340.1300018908977,256.5894461412503,596.719448032148,119.61479444386394
6225000,303.22908366067844,242.85191753966436,546.0810012003428,113.21074437650135
6226000,301.5103004813034,242.77238810315245,544.2826885844559,113.17366998648389
6227000,306.3961136930027,269.1715670996826,575.5676807926852,125.48022591325578
6228000,311.2918275510365,230.88035658956767,542.1721841406041,107.62993883771972
6229000,284.7099932690649,267.9720504817986,552.6820437508635,124.9210449499
6230000,292.30563655382053,256.20668033128527,548.5123168851057,119.4363597717929
6231000,338.39708626331804,281.784404277237,620.181490540555,131.35997642145315
6232000,319.3458017406988,244.81064214787793,564.1564438885767,114.1238467854548
6233000,305.8049299081711,262.87271050785944,568.6776404160305,122.5438758497869
6234000,328.1271593675426,292.88906781218554,621.0162271797282,136.5366587288382
6235000,314.1009345234661,227.59163571396127,541.6925702374274,106.09682951683847
6236000,329.2328610526605,262.39909680554626,591.6319578582068,122.32309044142369
6237000,364.36273514078323,240.2387464729067,604.6014816136899,111.99255740623602
6238000,316.0851321534229,241.47287686920285,557.5580090226257,112.5678743410901
6239000,300.8290375310585,251.6112819502167,552.4403194812752,117.29411409097642
6240000,303.52936823207096,280.25743994287046,583.7868081749414,130.64814852780773
6241000,295.8058393818195,257.4395580350373,553.2453974168568,120.01109273656004
6242000,351.06360941309464,262.8059794512267,613.8695888643213,122.51276770507484
6243000,295.5958965034107,251.33810451031286,546.9340010137236,117.16676643965171
6244000,293.81855362892895,274.20622621839937,568.0247798473283,127.82724261498215
6245000,330.4198560127425,255.79195458217592,586.2118105949185,119.24302627356715
6246000,346.20192516764894,284.2405275240194,630.4424526916683,132.50495210814194
6247000,336.8750033174988,259.908021043224,596.7830243607227,121.16182087349983
6248000,293.22799866429585,261.00100944021034,554.2290081045062,121.6713413717166
6249000,301.4418716285689,250.6476797762552,552.0895514048241,116.84490981660961
6250000,275.39883429780235,238.02789801972207,513.4267323175244,110.9619219407047
6251000,314.05925294678417,255.15121316977599,569.2104661165602,118.94433061991312
6252000,299.91972191272,265.6869126632673,565.6066345759873,123.85577786838078
6253000,313.62829974495173,236.74584137481742,550.3741411197691,110.36426313457734
6254000,305.3370448135867,256.8101261201915,562.1471709337782,119.71766925308116
6255000,294.60165766662055,265.3513944171348,559.9530520837554,123.69936868379877
6256000,337.5496248552963,243.1923541048941,580.7419789601904,113.36944634333405
6257000,321.22237028438,272.324306579336,593.546676863716,126.94994452586856
6258000,298.26257674756374,256.0902135765176,554.3527903240813,119.38206624124992
6259000,280.16792751992296,255.55476210373521,535.7226896236582,119.13245380077458
6260000,286.4060316645099,275.2322961788754,561.6383278433852,128.30556761724978
6261000,315.7417639656916,240.36587908877104,556.1076430544626,112.05182306171179
6262000,292.40918381784763,278.46971412482776,570.8788979426754,129.81476095297563
6263000,289.7548719408552,241.81040076398415,531.5652727048393,112.7252185027511
6264000,329.82146527030795,237.99939386827785,567.8208591385858,110.94863410573302
6265000,300.97066139267935,277.9890264047919,578.9596877974712,129.59067783619724
6266000,315.25381660395806,274.77200022521765,590.0258168291757,128.09099056933096
6267000,302.32736338013115,265.25730781835534,567.5846711984865,123.65550815351517
6268000,317.5508766233996,239.43779236519808,556.9886689885976,111.61917509299857
6269000,318.6939713060557,296.4308584091919,615.1248297152476,138.1877420473271
6270000,298.25925636598345,245.19469792563115,543.4539542916145,114.3028828042848
6271000,314.05072492750764,269.5367395280488,583.5874644555565,125.65045904486927
6272000,306.38401297408075,262.82977831672594,569.2137912908067,122.52386206786919
6273000,330.0927317354952,266.7568314568368,596.849563192332,124.35454396530741
6274000,320.74460064383504,258.5755069247211,579.3201075685561,120.54064021008888
6275000,300.08824762895404,260.77288861402565,560.8611362429797,121.56499784846261
6276000,313.2271468622628,248.6728444118232,561.899991274086,115.92429702551699
6277000,339.9879745197196,270.4619570124101,610.4499315321298,126.08176945483373
6278000,340.8648030577968,285.82831786469336,626.6931209224902,133.2451353778588
6279000,276.9185337941414,233.55416635185017,510.47270014599155,108.87639386502958
6280000,330.52887992725863,264.13931233690374,594.6681922641624,123.13433005475041
6281000,318.3871624891784,231.73881393725753,550.125976426436,108.03012754667472
6282000,299.3274223686235,285.70540043233166,585.0328228009552,133.18783472256442
6283000,324.2334246370414,262.72419028253154,586.957614919573,122.47463989136962
6284000,313.8889325013759,235.29249068772333,549.1814231890992,109.68675185612861
6285000,322.77834563312064,276.60182724726155,599.3801728803821,128.94400454321485
6286000,354.4307364539302,235.87099398819035,590.3017304421205,109.95643384972225
6287000,308.0874600762709,250.18708031444174,558.2745403907127,116.63019128171148
6288000,318.95296874070596,252.02216488494213,570.9751336256481,117.48565617704735
6289000,305.95352434754875,262.7069282574535,568.6604526050023,122.46659282001713
6290000,339.23958895106614,248.71402120608556,587.9536101571517,115.94349249070709
6291000,323.61027241977445,273.02828571477295,596.6385581345473,127.27811983020942
6292000,290.9063953097269,275.5961451143014,566.5025404240283,128.47518377361982
6293000,300.44180322425495,260.1434482556414,560.5852514798963,121.27157042884318
6294000,305.76160218813135,283.58362548511883,589.3452276732502,132.19872282422355
6295000,311.02455809646,264.5227690020337,575.5473270984937,123.3130867840993
6296000,326.30535267598833,246.19898564653437,572.5043383225227,114.77105353813567
6297000,311.61186931328683,265.3596647312169,576.9715340445038,123.70322407198326
6298000,305.8698636583965,275.29557105846584,581.1654347168624,128.3350645892784
6299000,315.54037099234745,242.79131531373892,558.3316863060863,113.18249332055994
6300000,344.6480728039361,244.1582050699417,588.8062778738778,113.81969894095639
6301000,308.49112618741003,261.7301511715329,570.2212773589429,122.0112467716627
6302000,307.48802274064,239.36499367727322,546.8530164179133,111.58523838896468
6303000,300.63957342817383,250.38210741338926,551.0216808415631,116.72110743864005
6304000,334.593410142351,284.1600989702743,618.7535091126254,132.46745857491865
6305000,300.41724654407415,259.8456034442213,560.2628499882954,121.13272354160772
6306000,305.9745970311694,283.435031477305,589.4096285084745,132.12945247048322
6307000,321.9070184151113,274.86326561731363,596.7702840324249,128.13353593228166
6308000,300.151677241607,251.27085259415833,551.4225298357653,117.13541548485698
6309000,304.51059077794247,243.0413845502834,547.5519753282258,113.2990685763853
6310000,299.3886956614156,234.35779397657103,533.7464896379867,109.2510224968225
6311000,299.215916530448,270.6674464523872,569.8833629828353,126.1775628613549
6312000,325.6151341275856,242.5967937196442,568.2119278472298,113.09181281579856
6313000,313.5098332297191,272.8255492971507,586.3353825268698,127.18360980540186
6314000,321.6495268332672,260.21793323223477,581.867460065502,121.30629323330128
6315000,313.0803625664598,264.6750598419128,577.7554224083726,123.38408049713685
6316000,327.56386946134745,241.86461977479934,569.4284892361468,112.75049388305665
6317000,308.33778438398525,291.86186921436223,600.1996535983475,136.05780758753278
6318000,319.17217255520234,230.10921631226688,549.2813888674692,107.27045489500937
6319000,321.06312495874056,227.35159613299126,548.4147210917318,105.98492980479688
6320000,321.9210160949279,260.58786938228724,582.5088854772151,121.47874707819372
6321000,299.51304536286807,258.1112154381031,557.6242608009711,120.32420055690349
6322000,318.392919466552,236.38051431701973,554.7734337835717,110.1939579190651
6323000,304.8097098993952,246.67684342798776,551.486553327383,114.9938174170151
6324000,333.3480540742811,234.02970985274996,567.3777639270311,109.09807889130276
6325000,288.28522372194095,220.10254832861008,508.387772050551,102.6056272805712
6326000,336.6223616074658,262.56521320225994,599.1875748097257,122.4005292408189
6327000,318.62295726835,272.65294285953837,591.2759001278883,127.103145531188
6328000,283.1379135985063,243.4968655015017,526.634779100008,113.51140100537805
6329000,290.87078712184615,247.24305304599025,538.1138401678364,115.2577684410655
6330000,291.5951249483392,242.94022644290828,534.5353513912476,113.25191150737108
6331000,304.80248421774456,267.3441306441271,572.1466148618717,124.62832635433878
6332000,316.46493686581306,269.6204287818669,586.08536564768,125.6894726249021
6333000,345.31502900028255,236.39645671558299,581.7114857158656,110.20138981759312
6334000,294.1193044418475,226.95133128306972,521.0706357249172,105.79833757169267
6335000,310.19799905757134,255.37608751752717,565.5740865750985,119.0491607260865
6336000,274.65621679440113,302.8761445485567,577.5323613429578,141.19235345393813
6337000,304.9622920467924,247.29734423861413,552.2596362854065,115.2830774705033
6338000,283.49902848175884,230.71190481991997,514.2109333016788,107.5514113530428
6339000,278.9693834168628,285.7535146545611,564.722898071424,133.21026422186125
6340000,300.5584302991697,251.13291381118893,551.6913441103586,117.07111229772731
6341000,326.09470074676636,278.6583360208615,604.7530367676279,129.90269118417177
6342000,294.0213408531531,264.3412729076993,558.3626137608524,123.22847840155411
6343000,285.7667028771458,252.5557552397499,538.3224581168957,117.73440101658538
6344000,332.14648542113883,283.881392720622,616.0278781417608,132.33753354774498
6345000,305.70818841895857,248.1540298323321,553.8622182512906,115.68244023750964
6346000,321.094809514383,237.45205966457038,558.5468691789533,110.69348226978212
6347000,315.0804302512663,268.0151340926067,583.095564343873,124.94112931941795
6348000,304.5571280561921,241.66134494828745,546.2184730044795,112.65573286714391
6349000,298.2451589462302,267.2817642170965,565.5269231633267,124.59925287738307
6350000,299.4591626677212,256.06851802454923,555.5276806922705,119.37195238416004
6351000,324.0115346396266,259.8160144985234,583.82754913815,121.11893000601732
6352000,338.0092268774135,253.23362499875998,591.2428518761735,118.05040486281943
6353000,325.5128334559528,242.6582347289536,568.1710681849064,113.1204548889995
6354000,303.29849307839686,247.24657704903026,550.5450701274272,115.25941123232441
6355000,316.3405636596103,233.32224681091157,549.6628104705219,108.76827948762991
6356000,315.0514042705658,229.38900018452568,544.4404044550915,106.93471036081098
6357000,310.71792737133376,256.9717663970802,567.6896937684139,119.79302141110891
6358000,311.8795680940384,251.7133548792937,563.5929229733321,117.34169762417876
6359000,335.279841579339,279.7118533529646,614.9916949323036,130.39381138033602
6360000,353.63486128606166,269.5036393366563,623.138500622718,125.63502866513615
6361000,317.2591867464143,238.90900498826693,556.1681917346812,111.37266926687309
6362000,345.76416644303146,248.5830886750625,594.3472551180939,115.88245542149062
6363000,294.76889856723966,266.4206197119887,561.1895182792284,124.1978114910985
6364000,312.258187750857,237.06337615113813,549.3215639019952,110.51228893053104
6365000,326.42494993365904,258.8631999289492,585.2881498626082,120.67475460988668
6366000,307.14332485979463,268.03763419354516,575.1809590533398,124.95161823464495
6367000,301.62951884314566,277.49875143655566,579.1282702797014,129.36212541352953
6368000,312.5978305772939,258.89372391290874,571.4915544902026,120.68898403405761
6369000,323.78705268769306,263.5634493376279,587.350502025321,122.86587889542919
6370000,287.5262352360376,250.9894074876153,538.515642723653,117.00421367951132
6371000,309.3522338689695,238.72838195742256,548.0806158263921,111.28846788201027
6372000,296.8541245325978,232.70816384787662,529.5622883804745,108.48201125446779
6373000,299.9750183261261,250.96310256597405,550.9381208921002,116.99195106371673
6374000,290.1875553981572,229.5470827828521,519.7346381810094,107.00840402899699
6375000,318.74985478774926,253.2069504560771,571.9568052438264,118.03796994007465
6376000,318.2255870232085,255.5542248637049,573.7798118869134,119.13220335455881
6377000,290.3296099941165,257.2280712137589,547.5576812078754,119.91250351929007
6378000,338.1635009735677,235.87672383346566,574.0402248070334,109.9591049426885
6379000,309.0154093483671,295.75282047057783,604.768229818945,137.87165980048437
6380000,295.7107901203515,274.1862344676371,569.8970245879887,127.81792302216974
6381000,305.4724007500177,273.77374908517487,579.2461498351926,127.62563391996262
6382000,334.628190424778,258.74456841841413,593.3727588431921,120.61945193099393
6383000,310.81530350197124,232.79706764622003,543.6123711481913,108.52345570872751
6384000,340.42966970094824,251.80314158041438,592.2328112813626,117.38355366292024
6385000,303.1752488074507,288.43133501144,591.6065838188907,134.45858887574954
6386000,305.7461450398227,270.2630796700623,576.0092247098851,125.98905842255157
6387000,337.40680003222394,272.49030005525077,609.8971000874747,127.0273260230391
6388000,353.8449276405228,289.46892771541457,643.3138553559374,134.94228545746338
6389000,298.21658281876597,257.26003036276666,555.4766131815327,119.92740197710529
6390000,330.21046392426035,269.56494926094075,599.7754131852012,125.66360963017951
6391000,319.389044610375,233.04311003897504,552.43215464935,108.63815376305693
6392000,293.1286520646287,268.28802400809957,561.4166760727283,125.06834293493633
6393000,304.2915713222718,283.4663024678584,587.7578737901301,132.14403012815134
6394000,293.9051701878887,244.44533874665044,538.3505089345391,113.95355259797127
6395000,293.54575737674907,244.39846305125948,537.9442204280085,113.93170046510718
6396000,332.9179438216937,250.97720530154257,583.8951491232363,116.99852536301661
6397000,344.0096806036376,260.0758159967483,604.0854966003859,121.24004216894424
6398000,325.4767569546094,256.2180995405474,581.6948564951568,119.44168308648548
6399000,291.9615161609695,285.2055093539967,577.1670255149662,132.95479953940088
6400000,316.8994707658902,266.6731456567882,583.5726164226785,124.31553199532497
6401000,320.2494886670625,227.19470150274807,547.4441901698106,105.91178993397166
6402000,337.848267945347,273.7260942523489,611.5743621976959,127.60341857510547
6403000,307.5225384229641,264.3816710319584,571.9042094549225,123.24731087265468
6404000,306.3799531216914,251.83113359711206,558.2110867188035,117.39660275505443
6405000,325.78149275895925,258.58955426281545,584.3710470217748,120.54718868464195
6406000,305.131974208089,244.99323042559604,550.125204633685,114.2089643132236
6407000,307.51422456803215,290.95959083127525,598.4738153993073,135.6371907424242
6408000,308.81141816410104,246.2536117434881,555.0650299075892,114.79651869056754
6409000,316.0202979763171,257.3494504308062,573.3697484071233,119.96908710179984
6410000,303.63138497888144,262.9827679513538,566.6141529302353,122.59518153939564
6411000,303.0909879023984,244.58749858307146,547.6784864854699,114.01982352168773
6412000,310.46403473094773,267.5212315176159,577.9852662485637,124.71088580834892
6413000,304.65249352945506,256.39299290625564,561.0454864357107,119.52321346235786
6414000,332.320310030252,276.7338141279171,609.0541241581691,129.00553312062254
6415000,318.91909201643375,265.0226791192101,583.9417711356439,123.54613084263607
6416000,312.3320823151107,260.1645044912091,572.4965868063198,121.28138625457984
6417000,282.524269815984,251.43186366261375,533.9561334785977,117.2104743235821
6418000,309.1058773997587,255.0672591538798,564.1731365536385,118.90519361523432
6419000,264.72350464193966,282.52981660093104,547.2533212428707,131.7074667146646
6420000,302.56831352085453,260.780330067281,563.3486435881355,121.5684668450051
6421000,307.0191482613699,263.94453886510706,570.963687126477,123.04353213167741
6422000,316.84728014979413,267.712125700672,584.5594058504662,124.79987531594628
6423000,323.4466850924049,257.3663366523073,580.8130217447122,119.9769589840778
6424000,333.71852223152575,276.9130144090575,610.6315366405832,129.08907125952592
6425000,320.50335878941644,230.2797514977796,550.783110287196,107.34995360965769
6426000,312.732537396226,241.51609787303525,554.2486352692613,112.58802275937782
6427000,309.6882354396517,264.7566611127415,574.4448965523932,123.42212071813316
6428000,301.88986343167426,282.1522684035304,584.0421318352046,131.53146434705408
6429000,313.6841210842296,213.65066008213861,527.3347811663682,99.59793815702233
6430000,312.15045117779715,248.75959280280603,560.9100439806032,115.96473668939169
6431000,298.23471615089136,269.724966336237,567.9596824871284,125.73820509720635
6432000,303.6947693711989,229.7021444669478,533.3969138381467,107.08068943179963
6433000,344.2995184310195,262.3784692533641,606.6779876843837,122.31347445584338
6434000,306.42719560470965,274.11384105368467,580.5410366583943,127.7841752454812
6435000,292.9405379584543,246.14762398727365,539.088161945728,114.74711017488688
6436000,338.445489235283,249.61421341531533,588.0597026505983,116.36313682014575
6437000,308.1925912339253,223.48509663991283,531.6776878738382,104.18247631718428
6438000,322.29188671870884,255.62371717631143,577.9156038950202,119.16459871926638
6439000,322.1679023131214,247.21680359378803,569.3847059069094,115.24553168356572
6440000,330.52847441621805,236.76059537745957,567.2890697936776,110.37114103629857
6441000,331.5910679184104,250.8098747557299,582.4009426741403,116.92052056140624
6442000,311.96732275953514,287.01102176768796,598.978344527223,133.79647872565485
6443000,315.47917987758825,227.0212143972582,542.5003942748465,105.83091511712355
6444000,287.68547070724827,265.7971659460094,553.4826366532577,123.90717485274739
6445000,333.8926729445375,268.4142264109888,602.3068993555263,125.12717495124463
6446000,322.44700033021405,250.21407326401257,572.6610735942267,116.64277463680618
6447000,328.2006888042548,234.35699371674346,562.5576825209982,109.25064943816317
6448000,326.83034141865005,267.0453988933575,593.8757403120076,124.48906600088492
6449000,311.3907286841481,273.982733301776,585.3734619859241,127.72305649320828
6450000,307.7314978427804,235.77729312321142,543.5087909659918,109.91275313770458
6451000,300.293281479364,272.5148905010019,572.8081719803658,127.03878939831831
6452000,315.07576079519436,273.9846072397572,589.0603680349516,127.72393007047265
6453000,306.21131102574014,278.187046615059,584.3983576407991,129.68298929757273
6454000,300.25247048701556,267.4234585916966,567.6759290787122,124.66530681586934
6455000,309.16921941343617,275.62415820170577,584.7933776151419,128.4882426883258
6456000,298.59591649347027,254.84732959472748,553.4432460881977,118.80266863064999
6457000,308.25661678744166,234.19593990664725,542.4525566940889,109.17557067448536
6458000,304.761961400513,263.3692107691297,568.1311721696427,122.77533032925321
6459000,307.44860998170924,268.0652222524348,575.513832234144,124.9644790129927
6460000,317.6001459867024,251.15996588531686,568.7601118720193,117.08372321503025
6461000,315.51295571670516,249.193874429794,564.7068301464992,116.16718658873133
6462000,291.32302746992536,249.5621512644515,540.8851787343768,116.33886690738227
6463000,351.81527038672846,269.0563206903425,620.8715910770709,125.42650127348232
6464000,294.7710848543507,234.52265090795277,529.2937357623034,109.3278741688473
6465000,311.21954096087046,238.16454535889997,549.3840863197704,111.0256230930041
6466000,328.63284676418584,258.9033297081872,587.536176472373,120.69346198607387
6467000,296.9736366273717,265.22531494792975,562.1989515753014,123.64059397572191
6468000,320.581716550927,263.63216649069136,584.2138830416184,122.89791290252522
6469000,288.6381083789539,259.5209476977874,548.1590560767413,120.98137814935284
6470000,327.1539563529353,229.7281340670675,556.8820904200028,107.09280505355551
6471000,295.2698515681754,266.1409123706397,561.4107639388151,124.0674197830877
6472000,313.55383840255035,248.3886468465407,561.9424852490911,115.7918121011994
6473000,318.859611117317,272.6974409408708,591.5570520581878,127.12388928714435
6474000,319.07037998685234,264.4189776492113,583.4893576360637,123.2647021700023
6475000,318.6568863266322,266.5847864160097,585.2416727426419,124.27434139851016
6476000,326.5845987432657,256.59936144750765,583.1839601907734,119.61941668120713
6477000,320.72953617714734,248.53054975554798,569.2600859326953,115.85796325257041
6478000,329.44800026850737,255.20170659744542,584.6497068659528,118.96786923797508
6479000,303.8124966189374,257.12742371813033,560.9399203370677,119.86558448313349
6480000,339.3892644670581,248.27858349924645,587.6678479663046,115.74050365940496
6481000,317.0514761979098,267.791560672446,584.8430368703557,124.83690566915561
6482000,308.08740933648954,263.46947581081196,571.5568851473015,122.8220710761198
6483000,326.1636173337918,245.6128603582625,571.7764776920543,114.49781838786221
6484000,335.5126981790725,219.08642330768947,554.599121486762,102.13193832985817
6485000,303.43811284829656,281.90208886549595,585.3402017137926,131.41483767177152
6486000,296.4397546275025,261.74569859513997,558.1854532226425,122.01849454395753
6487000,316.081328626327,246.1738660652525,562.2551946915795,114.7593434947308
6488000,312.41345087523393,263.44688207737397,575.8603329526079,122.81153851205083
6489000,298.55108525546285,272.80320675550036,571.3542920109633,127.1731943398905
6490000,298.5921614033347,251.99940851653005,550.5915699198648,117.47504779712044
6491000,314.42536751749776,272.9797106465744,587.4050781640722,127.25547549746291
6492000,302.511913652936,271.8033815426524,574.3152951955884,126.70710390198228
6493000,317.44333573157684,277.4513511941802,594.894686925757,129.34002875159118
6494000,290.97627216972364,244.6924018159644,535.668673985688,114.06872646305064
6495000,318.89153793937004,259.049565165562,577.941103104932,120.76163284983055
6496000,296.50319712875165,267.16861334915444,563.6718104779061,124.54650512016399
6497000,301.31017860911527,260.54115869913784,561.851337308253,121.45697186940289
6498000,286.69800281281806,255.7766417514063,542.4746445642244,119.23588786186548
6499000,316.68938876593717,234.30910177960376,550.9984905455409,109.22832356193312
6500000,299.630366286077,296.2795943008322,595.9099605869092,138.11722696769198
6501000,304.99587643689625,269.80077435294334,574.7966507898395,125.77354466581251
6502000,296.13413607970074,264.6575364299812,560.7916725096819,123.3759115745733
6503000,358.8600107099064,256.15886685106466,615.0188775609711,119.41407046997537
6504000,322.2493147746611,263.370846671338,585.6201614459991,122.77609294092456
6505000,321.3177257429452,235.17057745119587,556.488303194141,109.62991932873311
6506000,308.6370214923966,274.62861569679194,583.2656371891885,128.02414872859276
6507000,337.36284734253076,265.5561960510243,602.9190433935551,123.79484145443631
6508000,319.73123362369824,284.57873263706483,604.3099662607631,132.66261383462822
6509000,298.6242896657904,216.0190378457932,514.6433275115836,100.702009363478
6510000,283.9519697864111,284.0504360895643,568.0024058759755,132.41633681940021
6511000,342.91181520392854,260.6530544430466,603.5648696469751,121.50913452304306
6512000,317.13241032687176,268.1250806986462,585.257491025518,124.99238333971766
6513000,310.8878620410317,271.29192582496404,582.1797878659958,126.46867760870148
6514000,274.231381945752,275.8617559608547,550.0931379066067,128.59900409160377
6515000,313.91596471984855,268.97155554477365,582.8875202646223,125.38698614292765
6516000,323.4202070569456,252.28952881886883,575.7097358758144,117.61029373513591
6517000,277.4426283907364,223.60357520980142,501.0462036005378,104.2377076994424
6518000,327.85929144114965,251.21831619059833,579.0776076317479,117.11092448880413
6519000,323.31018624153313,270.02079390912974,593.3309801506629,125.8761116044869
6520000,293.4039077637942,255.66134154252393,549.0652493063182,119.18213814225618
6521000,304.30202746638963,258.5412406294234,562.8432680958131,120.5246662254608
6522000,282.9498589378802,257.75922451932774,540.709083457208,120.16011227490826
6523000,304.1800568958532,266.89348836418407,571.0735452600372,124.41824957801872
6524000,292.58841248173314,221.79601992033545,514.3844324020686,103.39507618186873
6525000,287.2124183576093,223.70745942536283,510.9198777829721,104.28613560354061
6526000,292.20548028865585,249.22199304020472,541.4274733288605,116.18029469529965
6527000,297.00419732013376,278.0828343099387,575.0870316300725,129.63440844733532
6528000,305.7468367165077,247.9705796730042,553.7174163895119,115.59692092473703
6529000,279.39332272866545,264.4308527074359,543.8241754361013,123.27023798868038
6530000,337.1307240996581,281.08644462381824,618.2171687234763,131.0346072305947
6531000,303.23230216508216,263.5931017614485,566.8254039265307,122.87970202273783
6532000,285.6983046954969,287.3871406167979,573.0854453122948,133.9718147712301
6533000,315.7709835047209,246.41063540238184,562.1816189071028,114.86971871092635
6534000,275.87541141093857,258.6625227115077,534.5379341224462,120.5812045263785
6535000,324.25879909502,298.0443228696751,622.303121964695,138.9398938707382
6536000,293.8185587087928,245.8117955405339,539.6303542493267,114.59055638349258
6537000,325.50058040952206,236.2616447934698,561.7622252029919,110.13854428518852
6538000,298.55460440302625,272.8216680920743,571.3762724951005,127.18180049658423
6539000,294.67632548654706,274.63945258042156,569.3157780669686,128.0292005794279
6540000,302.89677881620946,240.24288349490067,543.1396623111101,111.99448596971695
6541000,324.8731293579258,240.97929194290376,565.8524213008295,112.33777890892117
6542000,298.13945029089916,285.3900996000638,583.5295498909629,133.04085032859626
6543000,297.27211914843315,284.54059810205905,581.8127172504921,132.64483658527317
6544000,313.948593261287,265.51732570195395,579.4659189632409,123.77672118922692
6545000,315.0450287142255,264.38422312007435,579.4292518342999,123.24850058446859
6546000,343.31206829396547,258.15459156477556,601.466659858741,120.34442128910321
6547000,326.68085197934744,254.5853778491271,581.2662298284745,118.68055408277824
6548000,287.905928582211,232.11846526076226,520.0243938429733,108.2071103326166
6549000,324.6147910731176,253.93464640722183,578.5494374803394,118.37720135790113
6550000,330.91691214944706,247.96384233796496,578.880754487412,115.5937801683344
6551000,295.4178544665132,269.59623450879843,565.0140889753116,125.67819393420251
